text,label
عرفتي علاش هبطتي باش تقرا لكمنترات حيت ربي بغاليك هاد الدعوة سير الله انجحك ويوفقك وبغيت لميمتك شي حجة 🤲🤲🕋🕋 ألا فرحتيني بإشتراك بغيت ربي يفرحك,not offensive
هنيئاً لحكام السعوديه بشعبهم الجبان المخدوع. انصحكم تابعوا غانم الدوسري. أليس كذلك,Racism
ديروا السينيال عفاكم باش يتمسح هذا الزمر من هنا راه دار لينا الشوهة,not offensive
عن اي دين انت عماد  /فهل بنت انت ام ولد؟,not offensive
"لا تزعل علي اخوانك في المتعة .
والنتيجة معروفة انت و والايرانين احبابك الي مزبلة التاريخ قريبا .
انتبه بس على نفسك . في اي برميل ستقع.",Verbal abuse
اللهم. صلي. وسلم. على. الحبيب. المصطفى. هجمو عليا. الاخوة. الاحرار الله. يجيب  النقرة. فين اغبر. نحاسكم.,not offensive
الدولة تدفع فواتير امريكا واسرائيل المفتوحه من السيسي الى العراق وسوريا والاردن ولبنان,not offensive
انت سمك سردين مو قرش,Verbal abuse
"لماذا لم يستنكر ""التعاون الاسلامي"" الدعم السعودي للانقلاب بمصر. وتكفير الاخوان والتنكيل بحماس ودعمها لارهاب في سوريا واليمن؟",religion_off
ههههههههههههًً تناكت,not offensive
سير الله ينزل عليك العفو ولا متعفيتي الله يعطك العداب علا هاد الحالة لي داير فراسك مزوق كتر من المروات كنين نسا مكعرفوش يتزوقو هاد تزواق دنيا مبقا فيها ميعجب,Verbal abuse
سلميتنا أقوى من البتيخ. هكذا ينتهي أصحاب الغلو في السلمية.,not offensive
ساريكول و بووعو  تفو كونت كنصحابها شي بوكوسة,Verbal abuse
انتم اشبعوا اولا.ولاداعي لارسال مواد فاسده ومسمومه منتهيه الصلاحيه.,not offensive
بسم الله الرحمن الرحيم... لايزال ضاحى خلفان حى لذلك فان وكسة الامارات لاتزال قوية,not offensive
حلة الكعبة تكفي لإسكان آلاف المشردين و إطعام مئات الآلاف من الجوعى.التبذير لن يزيد من قدسية الأصنام,not offensive
الله يعطيك الصبر اختي الله يهديها و توب عليها ياااربي 🤲🤲🤲🤲,not offensive
علاك ... الكلب يعرف عند عوائه,Verbal abuse
كروش الحرام مايولدوا غير العفن,Verbal abuse
شو قال بانكي موون ياجزيره ههههههههه,not offensive
سياسةعسكر مصر مع الشعب جووع كلبك يتبعك,Racism
"ارنا مجتمعا على وجه الكرة الارضية خالي من العهر ؟..سيبقى العهر الى ان يرث الله الارض و من عليها.. العهر يوجد في اي بقعة في العالم وفي وسط سواء اسلامي او مسيحي او يهودي ولا اعرف لماذا اي اعلام خارجي يضخم من مسالة العهر في المغرب ؟فمابالكم انتم ؟بلا بلا بلا دائما طرح مواضيع دون اي هدف و اسئلة سخيفة لمن هذه الاسئلة المطروحة هل هي لمتلقي محلي ام اجنبي ماهذه السخافات اليس لديكم مهنة او حرفة غير هذه؟
لا اريد ان اذكر اسماء بعض الدول العربية لكن دولة قريبة منا  .لديهم اعلى معدل في التحرش بالاطفال و الاعتداء عليهم هذا في ما يخص فقط الحالات الملبغ عنها من طرف عائلاتهم وقد فضحت ذلك منظمة غير دولية ببلادهم و بعض العائلات اختاروا عدم التصريح وذلك راجع لعقدة المتجتمع و الفضيحة والخ و ايضا يوجد حي باكلمه تمارس  فيه اقدم مهنة في العالم ""الدعارة"" ناهيك عن ما يوجد بالمدن الاخرى و الاحياء لدرجة انهم حين خرج الناس لاطاحة برؤساهم هم خرجوا من اجل رحيل العاهرات التي تسكن بذلك الحي و ببيوت الكراء المخصصة لهذه المهنة ايضا ببلد بالمشرق يتزوج فيها المثليين وناهيك عن المؤتمر الذي عقد فيها مؤتمر مثليين و السحاق المتنشر ببعض الدول العربية في مدارسهم الخ لائحة طويلة خلاصة القول الاعلام ظلم المغرب كما نظلم انفسنا ..صحيح نحن المغاربة ""دمنا حار"" لكن ننسى شئ اسمه خصوصية وان المجتمعات لا يعرفون عنا سوى الاسم وننشر فضائحنا التي لا تقارن بدولهم حفظ الله المغرب و الامة من كل مكروه و نسال الله الهداية لنا و للجميع",not offensive
السيسي يخاطب حكومته ويلي ويلي ويلي بص شوف ألمانيا تفعل إيه أطلقت أحمد منصور يا نهار أسود إلحقني يا دكتور راح علينا  الرز باطل,not offensive
"الله يخلي ليكم الميمة العزيزة عليكم دخلو تابوناو ولا غا دربو دورة فالقناة .ههههه 
لي ماعجبوش التعليق بلا مايعدب راسو ويرد عليا 
وشكككككررررراااااا.",not offensive
الله ياخد فيكم الحق فسدتو عقول واخلاق الناس قناة ديال الزبل,Verbal abuse
هذا العفن ما بقاش فن العفو على لي تلفو,not offensive
"من المستفيد من بوابة تفتح على عالم متخلف؟!!!!! 
من المستفيد من بوابة إبليس؟!!!!!!
الدعاء لله وحده أن يخلصنا من جميع بوابات العالم الثالث 
الثالث من الجنس الأول والثاني 
اللهم أمين",not offensive
فى المقابل سيزود الروس الحوثي بصواريخ تدك الرياض,not offensive
مافهمتش هده العيالات وخا انا وحدة منهم كلشي.تيعاودوه واش ماتتحشموش انا مع اختي نحشم تشوفني تنبدل حداها وربي شاهد علي عاد نصيفط تصاور بهذا الشكل لوستي سمحي راه بيت. نعاس عنده الحرمة ديالو والجسد ديالي عزيز علي ماشي شايط اه تقولي لي بيني وبين راجلي متافقة معاك وعلاش نصيفطهم لخته واش ماتتحشميش زعمة شوفيني وهاهما شافهم للعالم كامل نصيحة للعيلات راه فالدين حرام تخرجوا داكشي لي بينك وبين الزوج ديالك عطى الله فاش تعاودوا وضحكوا الله يهدي ما خلق,not offensive
مواضيع تافهة مجتمع منافق بلد حقير,Verbal abuse
تعاود لكرها حياتها هاديك و زيدون مكنعرفوهاش كنعرفو مها  ليكون موريتوهاش لينا منعرفوهاش واش بنتها باراكا علينا من الخبث راه عيقتو هدرو علي شي حلوة لي كتهم الشعب المقود لي عطا زكو  لهلا يفكو  السيدة عندها شي جنسية كندية ولا أروبية عايشة  حياتها دبر راسها راه كاينة لي كتعري  فالديور و فالزنقة العباية و الزيف و تخلف عليها  انا مكندافعش عليها مكنعرفهاش اول مرة نشوفها ولكن رسالة لشوف تي في اش غادي زيدنا الا غطات بزازلها  غادي تحلو مشاكلنا صحافة تالحلاوي,Verbal abuse
واش واكل لحم الحلوف لاغيرة ولا الو سير ى الله يهدكم,Verbal abuse
