text,label
شعب يجمعه الكذب وتفرقه الحقيقه يقتاتون الكذب ويتقياون النفاق,Racism
خر الضحك ابن كوم شكاير المعرصين بيزعق للجمهور الجون مشوفتش ميسي رونالدو بيزعقوا لجماهير الارجنتين البرتغال شوفت لاعب بيمن جماهير بلده بيزعق فيهم علشان كانوا ضده موقف معرص بدايه النهايه ان شاء الله خول نجريج ده لاعب ابن وسخه خنزير,not racism
نظام المخزن العميل والملك المنبطح خاءن المءمنين اذلوا الشعب المغربي الشقيق المغلوب امره فلسطين فلها رب يحميها,Racism
ياعني بغل يابن البغل تقولك تعا دوووج العسل سايل علي فمي ترد تقولها علي مهلك علي دنا حيله ابوي وامي,not racism
منافق درجه خاءن,not racism
‏كلاب بتس بتتربي علي ايديهم الكلاب دي هتطلع صالحه للمجتمع,not racism
‏اللهم شتت شمل اليهود وبدد قوتهم وفرق جمعهم اللهم ترفع رايه تحقق هدف,Racism
الجحيم مجتمع الميم كله سهلا,not racism
‏‎من قبايح التطور ان القاصر اخذت مساحه وحريه التصرف والاختيار,not racism
‏اولاد الكلاب اكبر حساب خزان للتراث الجزاءري منازع اغلقوه المغاربه دليل كافي ان الجزاءر حق باغلاق حساب سياسي المغاربه يعملون بشتي الطرق بتر اي مساعي جزاءريه لتحسين صوره الجزاءر ايصال الحقاءق بالادله مايضربهم مقتل اعلنو حرب علينا يجب الرد هاذو الكلاب,Racism
سافضحك ان تكلمت,not racism
يعني انتي وهل اهبل اكتشفت البارود ليش وين جيش بلبنان المحرر جيش لبناني هبله,not racism
ان شاءالله يقومواباغتصابك الليله,not racism
المهم معاشك نازل اخر الشهر اغلبيه العالم منافقه,not racism
ان شاء الله يقبرها عنجد,not racism
نشالله رب يقبرك هلق بكره,not racism
ان شاء الله كلنا منقبرك,not racism
ان شاء الله بسقطو زلاعيمك المسالك البوليه,not racism
وصلت مواصيلك عطرابلس عكروته,not racism
مشكله ديما صادق بتفكر الحشاشين انو العالم كله براس اذا فجر راسه يختفي العالم كله,not racism
وتوه ماعطينهم مليون عطاهم الله سقم ولسه بكره بيرجعون يردحون ويسبون عمر ماينعدل,not racism
الان دخلت صفحتك وعرفت انك اللي مشغلهم نظام الحمارين كلاب تنبح ضد السعوديه,not racism
والله ان مصر عصيه وعلي مليون زي تميم البغل ده,not racism
ادعي احرار مصر وشرفاءها الالتفات حول الدوله لانقاذ مصر وليس خيار اخر ان الانقلاب يستهدف الاحرارجميعا فهل يعي الاخوان الحقيقه فوات الاوان اني ناصح امين,not racism
اعدل الحكومات العالم السعوديه والحاقدون والحاسدون كانوا يخوضون كبر السن للخادم الحرمين الشريفين والان اتوا بابعاد تضم طيها الحقد والبغض ضد حكومه بلاد الحرمين الشريفين اللهم ايد خدام الحرمين الشريفين رد الماكرين والحاقدين مكرهم وحقدهم,not racism
هاي شكو الهوسه ايران مصر وشكو يعني الخره اخو البول كله نكاسه,not racism
نرجو الجزيره عدم نشر اخبار الطفلين الكورتين صدعو رءسنا يوم تهديد وعيد شيء يحدث يتصرفون كدول يوم براي وافعال مال مزعطه‏ ‏,not racism
تعليقات اتباع الخوميني والنصيري والسذج تثير الشفقه فتكاد كلماتهم تنطق الغيظ والحقد والحسد اذن اشبال الخلافه يغيظون اهل النفاق والعماله اذن فلتموتوا بغيظكم عبيد الطغاه,Racism
سنودن عباره شخص لقيط رخيص وضيع كافر كاذب نعتب لماذ فضاءيه مشهوره ومتابعه ملايين الناس وتدعي الموضوعيه تنشر,not racism
هييه انت الا اليوم علمت ان ايران مدعومه اليهوذ وليس الا الماسونيه اسراءليون يهوذ لبسوا عباءه اسلاميه وارسلوهم باريز بدعوي ثوره اسلاميه واهل البيت,not racism
ايران تحتل الشعوب الجبانه العرب,Racism
كطيح البقره كيكتروا الجناوه شعب منافق كنشوف شي نساء كيكتبوا عليها شي اشياء وكيلموها كانهم اولياء الله وكلهم شريفات عفيفات حافظات لفروجهن يخافون الله سير الله يغبر لكوم الشقف قالك الجمل كيشوف حدبت اخر مكيشوفش حدبتو,Racism
طظ في الراي الامريكي عندهم تطهير عرقي وقتل السود بدون ذنب طهروا انفسكم ان تطالبوا الدول بالتطهير,Racism
اولاد كازا مكيع فوش يهضرو كلهماسلوبهم عيان خصوصا اللغه العربيه والعياقه تشويكه والامه,Racism
ومنذمتيرفعت ايران السلاح بوجه امريكاااو حتيلها االقدره,not racism
اجرام اجرام ملالي ايران عملاءهم الله ان الشعوب العربيه تهدا تقتص ايران عملاءها قطره دم عربيه طاهره سفكها اكبر مجرمي العالم,not racism
ياقناه الجزيره الخنزيره احيطكم علما بان هجمات حفتر ستستمر حتي ينهي علي عناصر الاخوان علي شاكلتهم موتوا بغيظكم ياقناه الخنزيره العميله الماجوره وطبعا انتم تموتوا الرعب والحزن علي عناصر الخرفان مرتزقه الاعلام مش انتم دا معاكم تن,not racism
زيدوها بنت سعيد عويطه حول قوه بالله,not racism
اتمني ان يحمل القتلي الي البارجات الايرانيه ليدفنوا قم فارض العرب تلفظ جيف العبيد والخونه,Racism
خبيث يتحدث حقوق الانسان اذا اعترفت فرنسا بجراءم الحرب الجزاءر خلال 132سنه تعذيب النساء الاطفال بعدها تشدق بحقوق الانسان زوج الصهيونيه,Racism
امحاربه القبور ازالتها تكفير يشركون بالله تعالي يشركون الاولياء الله عظمته علاجه اهذا خطا,not racism
