id,text,Majority_Label,label
13450,فيلم كاوبوي شاهدنا نهايته أكثر من مرة ...فشله وألغدر من شيمكم,1.0,not offensive
13451,"خلاصة التعليقات 

البنات : كولهى لمك كولهى لختك كولهى لبنتك حثالة المجتمع ",1.0,not offensive
13452,العملاء الخونة هم انتم يا جزائرى الا لا تشعرون,1.0,Racism
13453,يارب يهنيهوم ويزقهم بالذرية الصالحة ويستر كل بنت برنوس الستر,1.0,not offensive
13454,دعاركين في كلمكان مين المسؤول منقلوش الفقر نقول الرجال هم اكبر مسؤول علها عاملين فحال الكلاب الشرس يلا شافو شي بنت جايا من خدماتها معطل يتلقاو لها يفرسوها جمعوروسكم أنتما وربيونفسكم نفس امارتن بالسوء مفكرتوش علش نتوما الكلاب مباغينش تخدمو وتجبو لولادكم القفا,1.0,Verbal abuse
13455,باليا هاد السيدة مريضة مرض عقلي قاتلك الجن مسافر وخا يسافر راه عارفك شنو كديري مفهمتش هاد السيدة كيفاش غيكون ولد بين انس والجن غريبة هاد القصة,1.0,not offensive
13456,قالك عادل الميلودي قدم ليك الفن.مقدمش ليكم العفن.واش كاين شي عفن كتر من هذا,1.0,Verbal abuse
13457,"القضاء الإسباني كان عادلا عندما اتهم ,,علوني,,بالإرهاب.",1.0,not offensive
13458,مستوى تحت الصفر بوزبال,1.0,Verbal abuse
13459,كون كنتي بنت الناس ميوقعلكش هد المشكيل,1.0,not offensive
13460,الله.ياربي.اش.هاد.الجيل.مشوها.مها.الله.يخليه.هاد.الحريه.وتعبير.,1.0,not offensive
13461,وااااع هههه وتا غير صلح فمك و سير ترجل الامازيغ رجالة عليك حشومة تلفضهم على لسانك اللوبيا لاخور,1.0,Verbal abuse
13462,الحصاد الطائفي أحد اخر محاولاتهم العبث بالخلق والمخلوقات وولى ذلك الى غير رجعة في ظل الفناء للظلم والطغيان وأفول الكون في عدة علامات من ظواهره .,1.0,Racism
13463,نتي ماشي بنت ناس او عرفتي بلي هو مزوج او كنتي مصاحبا معاه,1.0,Verbal abuse
13464,أكيد السبب حماس والانفاق ومعبر رفح واى شىء له علاقه بالفلسطينيين. طبيب جراح تررم بررم. ألوب الناس أداويها تررم بررم وياما جراح سهرت الليل أداريها تررم بررم.,1.0,not offensive
13465,انا بكيت والله الله اخليكم لبعضكم وبعد عليكم ولاد لحرام,1.0,not offensive
13466,اخبت قناة على وجه الكون. الله يجعل كيدكم في نحركم,1.0,Verbal abuse
13467,عادي وفي كثير من البلدان التي ليست عربية ولله الحمد عندها نسخ قديمة للقران لانه نحن مشغولين بشراء كلاسين الممثلات زغيرهم اما القران ونسخ اثرية ما اظن تثير اهتمام أي من شيوخ البترودولار,1.0,not offensive
13468,هو الشاعر اللي كتب سطرين في قطر أخباره ايه؟؟؟؟  قبل ما تتكلموا علي مصر والمصريين،  سمعونا كلامكم علي قطر والقطريين..... واللي بيته من زجاج ميحدفش الناس بالحجارة,1.0,not offensive
13469,"تفو على  بشر كيف دايرين واش ما شفتو غهاد المساكن😡 و توما سيرو شوفو  صحابات روتيني اليومي اللي شافهم  كيطلب اللطف.
طلقو سراحها تربي ولادها راه الفيديو قدييم. 
سيرو عند صحاباااااات روتيني اليومي ااااالخرا",1.0,Misogyny
13470,"نعم الحوثيون أخوتك فقد إجتمعتوا على الشرك يارافضة وكما هي عادتكم كنتم ولا زلتم عبيد للمجوس , المسلمون ممثلون بالسعودية سينتصرون عليكك يا أحفاد العلقمي وياعبيد الخميني المارق الفاسد المفسد :)",1.0,religion_off
13471,"اتحسرت في الضلمة و قولت ماشي
فطرت على ضوء شمعة و قولت عادي
دخلت الحمام في الضلمة و قولت مش مشكله
لكن اغسل سناني بمعجون حلاقه بدل اسنان
لااااااااا كده كتيييييير !!",1.0,not offensive
13472,@User.IDX الفلسطينيين يعلمون علم اليقين ان دويلة قطير هي من تتأمر ليل نهار عليهم هي من يبني المستوطنات وتدعم الفرقه بين الفلسطينيين وهي من تحاول الصاق التهم على الغير فليحذر الفلسطينييون من مؤمرات هذه الدويله الخبيثه وليتركو شتم وسب من يدعمهم ويدعم قضيتهم,1.0,Racism
13473,"قلتي كلمة اثرت فيا لحرام خرجلي في ولادي.... الله يهدي مخلق... الله يسمح لينا من الام
كتهضر بوجع قلبها محروق!",1.0,not offensive
13474,الظواهر المجتمعية السيئة هي مثل السرطان ، إذا أخفيت مرضك عن الطبيب فسيقتلك المرض و إذا كشفت عن مرضك للطبيب فسيعالجك ، لابد من تعرية الواقع لإيجاد حلول,1.0,not offensive
13475,والله الى عبر عليك مكرهتش كن حيدلك لحم منها ويشويه موسخة كيف ديرا واش هداك وجه عندك كشفة بحال لبرمة,1.0,Misogyny
13476,بحال هذا بندم حلال عليهم نقتلهم ياخخخ تفو على لوبيا,1.0,Verbal abuse
13477,تفو شوهتو بينا بعدو غير على المغرب,1.0,Verbal abuse
13478,عاشت إسرائيل! لعنة الله على محمد و اله و أصحابه! هوازن في قلوبنا! الطائف حرة حرة و محمد يطلع برا!,1.0,religion_off
13479,أنصح المواطن العربي أن يشاهد قناة صفا الفضائية على النايل سات ليكتشف حقائق صادمة حول إيران وأذنابها من العرب الشيعة بالدليل والبرهان بالصوت والصورة وسيكتشف عجب العجاب.,1.0,not offensive
13480,أنا مغديش نكدب ونكول ليكم فيا مرض السرطان ولامحتاجة فلوس و أنا اللي هازا ولديا وزيد وزيد باش نطلع قناة بالكدوب  ربي هو الوحيد اللي عالم بضروفي أنا بغيتكم نتوما فقط دخلو تفرجو وحكمو واش المحتوى يستحق المشاهدة والمشاركة انا راضية بأي كلمة تكولوها فحقي 🥀,1.0,not offensive
13481,كلا لم تحدث مخالفات بل مذابح و أنت شريك فيها للأن مرسي دعاكم الى انتخابات برلمانية و رفضتم جميعا .. أنتم شركاء في الدم و شركاء في المؤامرة و الجيش هو أول من انقلب عليكم.,1.0,not offensive
13482,هو عديم الاخلاق وهي طمعت واسرتها غلب عليها الطمع والضحية هي الطفلة الصغيرة وزوجته بالحلال والاسرة ديالها حتى هما شافو الفساد وسكتو عليه منحيت السيد محامي  ءوا دجاجة بكامونها الله ينعل الطمع واش كاين في القرن 21 شي واحد قاري ومحامي دارس  القانون كيتزوج  بالفاتحة يا المغاربة نعلو الشيطان وباركاو من الكدوب ربما هو كان باغي يزني بها وهي طمعت في الرفاهية وانتهى الكلام,1.0,Verbal abuse
13483,باقي صنعاء و تحرر اليمن من ميليشا المخلوع و يلقى مصير القذافي باْذن الله.,1.0,not offensive
13484,كم مليون مرة قلتم رح ترجعوا لكوباني و تكريت؟ وينكم يا جحا؟ نسيتوها بسرعة ها ؟ وبعدها يقلك الحرب كر و فر ...ههههه,1.0,not offensive
13485,المال يطغي بعد عري بنت عويطة جاء دور. نوال المتوكل كون بقات فالزلط كون راها تكول اعود بالله والحمد لله,1.0,Misogyny
13486,يا لعارك يا مصر ! قضاتك فى جهنم ورئيسك فى الدرك الاسفل من النار ! ءانتم متاكدين ان هذه ام الحضارات ام ام الفضائحيات ؟,1.0,Verbal abuse
13487,ويل لقاضي الأرض من قاضي السماء..إن كان شعب مصر سيقبل ويصمت أن يحكمه عصابة مجرمة تأبى إلا أن تكون محط سخرية واشمئزاز كل ذي عقل فإن هذا الشعب يستحق كل مايعده له عملاء الصهاينة من إذلال.,1.0,Racism
13488,احسن حاجة تكون هي حملة نحايدو كلنا من هاد القناة حيث 6 مليون مشترك باش تجيب هاد زبل ما كانش لاش,1.0,not offensive
13489,طلعو بنت طندوس هدشي ميرديش لله الحوت باغين عرفو حقيقه,1.0,not offensive
